mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-04,close,2026-09-04,2881,富邦金,60,114.0,6849.88,150.5,shioaji_kbars_close,9030.0,2180.12,0.31827126898573405,1744.0,1744.0,262472000.0,ready
2026-09-04,close,2026-09-04,00713,元大台灣高息低波,406,59.75,24293.5,63.45,shioaji_kbars_close,25760.7,1467.2000000000007,0.06039475579887627,24.0,24.0,1522800.0,ready
2026-09-04,close,2026-09-04,006208,富邦台50,2,249.2,499.11,247.25,shioaji_kbars_close,494.5,-4.610000000000014,-0.009236440864739263,48.0,48.0,11868000.0,ready
2026-09-04,close,2026-09-04,2330,台積電,7,2422.0,16977.8,2410.0,shioaji_kbars_close,16870.0,-107.79999999999927,-0.006349468128968375,2955.0,2955.0,7121550000.0,ready
2026-09-04,close,2026-09-04,2882,國泰金,99,91.5,9071.48,115.0,shioaji_kbars_close,11385.0,2313.5200000000004,0.25503225493524767,1929.0,1929.0,221835000.0,ready
2026-09-04,close,2026-09-04,00878,國泰永續高股息,492,33.25,16382.25,34.11,shioaji_kbars_close,16782.12,399.869999999999,0.024408735063864793,246.0,246.0,8391060.0,ready
2026-09-04,close,2026-09-04,0056,元大高股息,154,52.9108,8159.32,55.4,shioaji_kbars_close,8531.6,372.28000000000065,0.04562635121554255,210.0,210.0,11634000.0,ready
2026-09-04,close,2026-09-04,00919,群益台灣精選高息,556,30.4392,16948.2,33.02,shioaji_kbars_close,18359.120000000003,1410.920000000002,0.08324895859147295,1610.0,1610.0,53162200.0,ready
2026-09-04,close,2026-09-04,1301,台塑,125,52.5,6571.84,66.0,shioaji_kbars_close,8250.0,1678.1599999999999,0.2553561863952865,1572.0,1572.0,103752000.0,ready
2026-09-04,close,2026-09-04,0050,元大台灣50,36,107.6,3879.04,107.9,shioaji_kbars_close,3884.4,5.360000000000127,0.0013817851839630752,1212.0,1212.0,130774800.0,ready
