trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260901-2881-sell-01-db3a7d160c,2026-09-01,2881,富邦金,sell,16,145.0000,2320.00,3.00,7.00,2310.00,1826.63,483.37,60,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
paper-20260901-2882-sell-01-6d3fe4efb0,2026-09-01,2882,國泰金,sell,25,111.0000,2775.00,4.00,8.00,2763.00,2290.78,472.22,99,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
paper-20260901-2412-sell-01-d15efb4a55,2026-09-01,2412,中華電,sell,1,136.0000,136.00,0.00,0.00,136.00,143.20,-7.20,2,价格跌破建仓成本约 6%，或跌破 60 日趋势且持仓转弱，并已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260901-1301-sell-01-db63b639ca,2026-09-01,1301,台塑,sell,32,67.8000,2169.60,3.00,6.00,2160.60,1682.39,478.21,125,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
