mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-21,close,2026-08-21,2412,中華電,15,143.0,2148.05,136.5,shioaji_kbars_close,2047.5,-100.55000000000018,-0.046809897348758255,982.0,982.0,134043000.0,ready
2026-08-21,close,2026-08-21,2881,富邦金,76,114.0,8676.51,134.0,shioaji_kbars_close,10184.0,1507.4899999999998,0.17374382096027086,1927.0,1927.0,258218000.0,ready
2026-08-21,close,2026-08-21,00713,元大台灣高息低波,406,59.75,24293.5,61.55,shioaji_kbars_close,24989.3,695.7999999999993,0.028641406137444144,64.0,64.0,3939200.0,ready
2026-08-21,close,2026-08-21,006208,富邦台50,6,249.2,1497.33,239.3,shioaji_kbars_close,1435.8000000000002,-61.529999999999745,-0.04109314579952298,30.0,30.0,7179000.0,ready
2026-08-21,close,2026-08-21,2330,台積電,7,2422.0,16977.8,2410.0,shioaji_kbars_close,16870.0,-107.79999999999927,-0.006349468128968375,4045.0,4045.0,9748450000.0,ready
2026-08-21,close,2026-08-21,2882,國泰金,124,91.5,11362.26,100.5,shioaji_kbars_close,12462.0,1099.7399999999998,0.09678884306467198,2351.0,2351.0,236275500.0,ready
2026-08-21,close,2026-08-21,00878,國泰永續高股息,492,33.25,16382.25,32.38,shioaji_kbars_close,15930.960000000001,-451.28999999999905,-0.027547498054296512,332.0,332.0,10750160.0,ready
2026-08-21,close,2026-08-21,0056,元大高股息,154,52.9108,8159.32,52.4,shioaji_kbars_close,8069.599999999999,-89.72000000000025,-0.010996014373746863,578.0,578.0,30287200.0,ready
2026-08-21,close,2026-08-21,00919,群益台灣精選高息,556,30.4392,16948.2,30.8,shioaji_kbars_close,17124.8,176.59999999999854,0.010419985603190813,399.0,399.0,12289200.0,ready
2026-08-21,close,2026-08-21,00881,國泰台灣5G+,6,56.3,338.29,48.59,shioaji_kbars_close,291.54,-46.75,-0.13819503975878683,354.0,354.0,17200860.0,ready
2026-08-21,close,2026-08-21,1301,台塑,157,52.5,8254.23,59.4,shioaji_kbars_close,9325.8,1071.5699999999997,0.1298207101086352,908.0,908.0,53935200.0,ready
2026-08-21,close,2026-08-21,0050,元大台灣50,36,107.6,3879.04,104.65,shioaji_kbars_close,3767.4,-111.63999999999987,-0.028780316779409305,982.0,982.0,102766300.0,ready
