mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-06,close,2026-08-06,2412,中華電,367,143.0,52555.64,137.0,shioaji_kbars_close,50279.0,-2276.6399999999994,-0.04331866189813309,907.0,907.0,124259000.0,ready
2026-08-06,close,2026-08-06,2881,富邦金,76,114.0,8676.51,126.0,shioaji_kbars_close,9576.0,899.4899999999998,0.1036695629924935,2219.0,2219.0,279594000.0,ready
2026-08-06,close,2026-08-06,00713,元大台灣高息低波,406,59.75,24293.5,61.1,shioaji_kbars_close,24806.600000000002,513.1000000000022,0.021120875954473508,34.0,34.0,2077400.0,ready
2026-08-06,close,2026-08-06,006208,富邦台50,11,249.2,2745.1,236.55,shioaji_kbars_close,2602.05,-143.04999999999973,-0.05211103420640404,38.0,38.0,8988900.0,ready
2026-08-06,close,2026-08-06,2330,台積電,7,2422.0,16977.8,2365.0,shioaji_kbars_close,16555.0,-422.7999999999993,-0.0249031087655644,4217.0,4217.0,9973205000.0,ready
2026-08-06,close,2026-08-06,2882,國泰金,124,91.5,11362.26,97.5,shioaji_kbars_close,12090.0,727.7399999999998,0.0640488776000549,2455.0,2455.0,239362500.0,ready
2026-08-06,close,2026-08-06,00878,國泰永續高股息,492,33.25,16382.25,32.84,shioaji_kbars_close,16157.280000000002,-224.96999999999753,-0.013732545895710145,1160.0,1160.0,38094400.0,ready
2026-08-06,close,2026-08-06,0056,元大高股息,154,52.9108,8159.32,51.3,shioaji_kbars_close,7900.2,-259.1199999999999,-0.0317575484231529,400.0,400.0,20520000.0,ready
2026-08-06,close,2026-08-06,00919,群益台灣精選高息,556,30.4392,16948.2,29.6,shioaji_kbars_close,16457.600000000002,-490.59999999999854,-0.02894702682290736,919.0,919.0,27202400.0,ready
2026-08-06,close,2026-08-06,00881,國泰台灣5G+,24,56.3,1353.13,52.75,shioaji_kbars_close,1266.0,-87.13000000000011,-0.06439144797617384,468.0,468.0,24687000.0,ready
2026-08-06,close,2026-08-06,2303,聯電,14,135.0,1892.71,121.5,shioaji_kbars_close,1701.0,-191.71000000000004,-0.10128862847451539,8304.0,8304.0,1008936000.0,ready
2026-08-06,close,2026-08-06,1301,台塑,157,52.5,8254.23,55.1,shioaji_kbars_close,8650.7,396.47000000000116,0.04803234220514829,1140.0,1140.0,62814000.0,ready
2026-08-06,close,2026-08-06,0050,元大台灣50,49,107.6,5279.81,103.3,shioaji_kbars_close,5061.7,-218.11000000000058,-0.041310198662451975,1654.0,1654.0,170858200.0,ready
