mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-15,close,2026-09-15,2881,富邦金,12,114.0,1369.97,151.0,shioaji_kbars_close,1812.0,442.03,0.32265670051169,2914.0,2914.0,440014000.0,ready
2026-09-15,close,2026-09-15,00713,元大台灣高息低波,406,59.75,24293.5,64.25,shioaji_kbars_close,26085.5,1792.0,0.0737645872352687,40.0,40.0,2570000.0,ready
2026-09-15,close,2026-09-15,006208,富邦台50,2,249.2,499.11,243.5,shioaji_kbars_close,487.0,-12.110000000000014,-0.02426318847548639,37.0,37.0,9009500.0,ready
2026-09-15,close,2026-09-15,2330,台積電,7,2422.0,16977.8,2385.0,shioaji_kbars_close,16695.0,-282.7999999999993,-0.01665704626041061,2490.0,2490.0,5938650000.0,ready
2026-09-15,close,2026-09-15,2882,國泰金,40,91.5,3665.25,110.0,shioaji_kbars_close,4400.0,734.75,0.2004638155651047,2678.0,2678.0,294580000.0,ready
2026-09-15,close,2026-09-15,00878,國泰永續高股息,492,33.25,16382.25,34.2,shioaji_kbars_close,16826.4,444.15000000000146,0.02711166048619704,523.0,523.0,17886600.0,ready
2026-09-15,close,2026-09-15,0056,元大高股息,154,52.9108,8159.32,55.0,shioaji_kbars_close,8470.0,310.6800000000003,0.03807670247030393,263.0,263.0,14465000.0,ready
2026-09-15,close,2026-09-15,00919,群益台灣精選高息,444,30.4392,13534.17,32.74,shioaji_kbars_close,14536.560000000001,1002.3900000000012,0.07406364778926237,7272.0,7272.0,238085280.0,ready
2026-09-15,close,2026-09-15,1301,台塑,125,52.5,6571.84,62.0,shioaji_kbars_close,7750.0,1178.1599999999999,0.17927399328042068,996.0,996.0,61752000.0,ready
2026-09-15,close,2026-09-15,0050,元大台灣50,36,107.6,3879.04,106.25,shioaji_kbars_close,3825.0,-54.039999999999964,-0.013931281966672157,1109.0,1109.0,117831250.0,ready
