mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-20,close,2026-08-20,2412,中華電,20,143.0,2864.07,136.5,shioaji_kbars_close,2730.0,-134.07000000000016,-0.04681100671422143,495.0,495.0,67567500.0,ready
2026-08-20,close,2026-08-20,2881,富邦金,76,114.0,8676.51,128.0,shioaji_kbars_close,9728.0,1051.4899999999998,0.12118812748443784,1913.0,1913.0,244864000.0,ready
2026-08-20,close,2026-08-20,00713,元大台灣高息低波,406,59.75,24293.5,61.15,shioaji_kbars_close,24826.899999999998,533.3999999999978,0.021956490419247857,24.0,24.0,1467600.0,ready
2026-08-20,close,2026-08-20,006208,富邦台50,8,249.2,1996.44,237.85,shioaji_kbars_close,1902.8,-93.6400000000001,-0.04690348820901209,20.0,20.0,4757000.0,ready
2026-08-20,close,2026-08-20,2330,台積電,7,2422.0,16977.8,2375.0,shioaji_kbars_close,16625.0,-352.7999999999993,-0.020780077512987508,4338.0,4338.0,10302750000.0,ready
2026-08-20,close,2026-08-20,2882,國泰金,124,91.5,11362.26,97.7,shioaji_kbars_close,12114.800000000001,752.5400000000009,0.0662315419643628,2455.0,2455.0,239853500.0,ready
2026-08-20,close,2026-08-20,00878,國泰永續高股息,492,33.25,16382.25,32.15,shioaji_kbars_close,15817.8,-564.4500000000007,-0.03445497413358975,582.0,582.0,18711300.0,ready
2026-08-20,close,2026-08-20,0056,元大高股息,154,52.9108,8159.32,52.05,shioaji_kbars_close,8015.7,-143.6199999999999,-0.01760195702583057,466.0,466.0,24255300.0,ready
2026-08-20,close,2026-08-20,00919,群益台灣精選高息,556,30.4392,16948.2,30.31,shioaji_kbars_close,16852.36,-95.84000000000015,-0.005654877804132601,651.0,651.0,19731810.0,ready
2026-08-20,close,2026-08-20,00881,國泰台灣5G+,9,56.3,507.43,48.68,shioaji_kbars_close,438.12,-69.31,-0.13659026860847803,421.0,421.0,20494280.0,ready
2026-08-20,close,2026-08-20,1301,台塑,157,52.5,8254.23,57.8,shioaji_kbars_close,9074.6,820.3700000000008,0.09938782902826804,728.0,728.0,42078400.0,ready
2026-08-20,close,2026-08-20,0050,元大台灣50,49,107.6,5279.81,103.8,shioaji_kbars_close,5086.2,-193.61000000000058,-0.03666988016614245,835.0,835.0,86673000.0,ready
