mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-14,close,2026-09-14,2881,富邦金,15,114.0,1712.46,154.0,shioaji_kbars_close,2310.0,597.54,0.34893661749763494,3760.0,3760.0,579040000.0,ready
2026-09-14,close,2026-09-14,00713,元大台灣高息低波,406,59.75,24293.5,64.35,shioaji_kbars_close,26126.1,1832.5999999999985,0.07543581616481769,81.0,81.0,5212350.0,ready
2026-09-14,close,2026-09-14,006208,富邦台50,2,249.2,499.11,244.65,shioaji_kbars_close,489.3,-9.810000000000002,-0.01965498587485725,35.0,35.0,8562750.0,ready
2026-09-14,close,2026-09-14,2330,台積電,7,2422.0,16977.8,2380.0,shioaji_kbars_close,16660.0,-317.7999999999993,-0.01871856188669906,1943.0,1943.0,4624340000.0,ready
2026-09-14,close,2026-09-14,2882,國泰金,50,91.5,4581.56,112.5,shioaji_kbars_close,5625.0,1043.4399999999996,0.2277477540401085,2438.0,2438.0,274275000.0,ready
2026-09-14,close,2026-09-14,00878,國泰永續高股息,492,33.25,16382.25,34.23,shioaji_kbars_close,16841.16,458.90999999999985,0.028012635626974307,317.0,317.0,10850910.0,ready
2026-09-14,close,2026-09-14,0056,元大高股息,154,52.9108,8159.32,55.4,shioaji_kbars_close,8531.6,372.28000000000065,0.04562635121554255,260.0,260.0,14404000.0,ready
2026-09-14,close,2026-09-14,00919,群益台灣精選高息,444,30.4392,13534.17,32.89,shioaji_kbars_close,14603.16,1068.9899999999998,0.0789845258335014,6290.0,6290.0,206878100.0,ready
2026-09-14,close,2026-09-14,1301,台塑,125,52.5,6571.84,62.9,shioaji_kbars_close,7862.5,1290.6599999999999,0.1963924867312655,1539.0,1539.0,96803100.0,ready
2026-09-14,close,2026-09-14,0050,元大台灣50,36,107.6,3879.04,106.9,shioaji_kbars_close,3848.4,-30.639999999999873,-0.007898861573997657,1021.0,1021.0,109144900.0,ready
