mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-23,close,2026-09-23,2881,富邦金,7,114.0,799.15,153.0,shioaji_kbars_close,1071.0,271.85,0.3401739348057311,1812.0,1812.0,277236000.0,ready
2026-09-23,close,2026-09-23,00713,元大台灣高息低波,324,59.75,19386.93,63.65,shioaji_kbars_close,20622.6,1235.6699999999983,0.06373727041878205,46.0,46.0,2927900.0,ready
2026-09-23,close,2026-09-23,006208,富邦台50,2,249.2,499.11,257.0,shioaji_kbars_close,514.0,14.889999999999986,0.029833102923203274,26.0,26.0,6682000.0,ready
2026-09-23,close,2026-09-23,2330,台積電,7,2422.0,16977.8,2500.0,shioaji_kbars_close,17500.0,522.2000000000007,0.030757813144223677,3619.0,3619.0,9047500000.0,ready
2026-09-23,close,2026-09-23,2882,國泰金,40,91.5,3665.25,111.5,shioaji_kbars_close,4460.0,794.75,0.21683377668644704,3365.0,3365.0,375197500.0,ready
2026-09-23,close,2026-09-23,00878,國泰永續高股息,492,33.25,16382.25,35.09,shioaji_kbars_close,17264.280000000002,882.0300000000025,0.05384058966259229,622.0,622.0,21825980.0,ready
2026-09-23,close,2026-09-23,0056,元大高股息,154,52.9108,8159.32,56.6,shioaji_kbars_close,8716.4,557.0799999999999,0.06827529745125818,733.0,733.0,41487800.0,ready
2026-09-23,close,2026-09-23,00919,群益台灣精選高息,444,30.4392,13534.17,32.06,shioaji_kbars_close,14234.640000000001,700.4700000000012,0.05175566732204495,387.0,387.0,12407220.0,ready
2026-09-23,close,2026-09-23,1301,台塑,125,52.5,6571.84,63.1,shioaji_kbars_close,7887.5,1315.6599999999999,0.2001965963870088,1361.0,1361.0,85879100.0,ready
2026-09-23,close,2026-09-23,0050,元大台灣50,36,107.6,3879.04,112.45,shioaji_kbars_close,4048.2000000000003,169.1600000000003,0.04360872793268446,1532.0,1532.0,172273400.0,ready
