mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-17,close,2026-09-17,2881,富邦金,7,114.0,799.15,151.5,shioaji_kbars_close,1060.5,261.35,0.3270349746605769,1593.0,1593.0,241339500.0,ready
2026-09-17,close,2026-09-17,00713,元大台灣高息低波,406,59.75,24293.5,64.95,shioaji_kbars_close,26369.7,2076.2000000000007,0.08546318974211212,33.0,33.0,2143350.0,ready
2026-09-17,close,2026-09-17,006208,富邦台50,2,249.2,499.11,247.4,shioaji_kbars_close,494.8,-4.310000000000002,-0.008635370960309354,12.0,12.0,2968800.0,ready
2026-09-17,close,2026-09-17,2330,台積電,7,2422.0,16977.8,2425.0,shioaji_kbars_close,16975.0,-2.7999999999992724,-0.00016492125010303293,1958.0,1958.0,4748150000.0,ready
2026-09-17,close,2026-09-17,2882,國泰金,40,91.5,3665.25,112.0,shioaji_kbars_close,4480.0,814.75,0.22229043039356114,1777.0,1777.0,199024000.0,ready
2026-09-17,close,2026-09-17,00878,國泰永續高股息,492,33.25,16382.25,34.73,shioaji_kbars_close,17087.16,704.9099999999999,0.043028887973263735,345.0,345.0,11981850.0,ready
2026-09-17,close,2026-09-17,0056,元大高股息,154,52.9108,8159.32,56.3,shioaji_kbars_close,8670.199999999999,510.8799999999992,0.06261306089232917,379.0,379.0,21337700.0,ready
2026-09-17,close,2026-09-17,00919,群益台灣精選高息,444,30.4392,13534.17,32.11,shioaji_kbars_close,14256.84,722.6700000000001,0.05339596000345792,1193.0,1193.0,38307230.0,ready
2026-09-17,close,2026-09-17,1301,台塑,125,52.5,6571.84,64.6,shioaji_kbars_close,8074.999999999999,1503.159999999999,0.22872741880508335,1017.0,1017.0,65698200.0,ready
2026-09-17,close,2026-09-17,0050,元大台灣50,36,107.6,3879.04,108.05,shioaji_kbars_close,3889.7999999999997,10.759999999999764,0.0027738821976570913,1215.0,1215.0,131280750.0,ready
