trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260915-2881-sell-01-a80819da3a,2026-09-15,2881,富邦金,sell,3,151.0000,453.00,1.00,1.00,451.00,342.49,108.51,9,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
