mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-26,close,2026-08-26,2412,中華電,6,143.0,859.22,136.0,shioaji_kbars_close,816.0,-43.22000000000003,-0.05030143618630854,905.0,905.0,123080000.0,ready
2026-08-26,close,2026-08-26,2881,富邦金,76,114.0,8676.51,138.5,shioaji_kbars_close,10526.0,1849.4899999999998,0.21316059106714563,2438.0,2438.0,337663000.0,ready
2026-08-26,close,2026-08-26,00713,元大台灣高息低波,406,59.75,24293.5,61.65,shioaji_kbars_close,25029.899999999998,736.3999999999978,0.030312635066993138,235.0,235.0,14487750.0,ready
2026-08-26,close,2026-08-26,006208,富邦台50,2,249.2,499.11,242.85,shioaji_kbars_close,485.7,-13.410000000000025,-0.026867824728015917,33.0,33.0,8014050.0,ready
2026-08-26,close,2026-08-26,2330,台積電,7,2422.0,16977.8,2415.0,shioaji_kbars_close,16905.0,-72.79999999999927,-0.0042879525026799275,2905.0,2905.0,7015575000.0,ready
2026-08-26,close,2026-08-26,2882,國泰金,124,91.5,11362.26,102.5,shioaji_kbars_close,12710.0,1347.7399999999998,0.11861548670775002,2149.0,2149.0,220272500.0,ready
2026-08-26,close,2026-08-26,00878,國泰永續高股息,492,33.25,16382.25,32.82,shioaji_kbars_close,16147.44,-234.8099999999995,-0.014333195989561842,560.0,560.0,18379200.0,ready
2026-08-26,close,2026-08-26,0056,元大高股息,154,52.9108,8159.32,53.25,shioaji_kbars_close,8200.5,41.18000000000029,0.0050469892098851735,362.0,362.0,19276500.0,ready
2026-08-26,close,2026-08-26,00919,群益台灣精選高息,556,30.4392,16948.2,31.21,shioaji_kbars_close,17352.760000000002,404.5600000000013,0.023870381515441245,359.0,359.0,11204390.0,ready
2026-08-26,close,2026-08-26,00881,國泰台灣5G+,2,56.3,112.77,49.53,shioaji_kbars_close,99.06,-13.709999999999994,-0.12157488693801538,251.0,251.0,12432030.0,ready
2026-08-26,close,2026-08-26,1301,台塑,157,52.5,8254.23,60.1,shioaji_kbars_close,9435.7,1181.4700000000012,0.14313509558129603,1781.0,1781.0,107038100.0,ready
2026-08-26,close,2026-08-26,0050,元大台灣50,36,107.6,3879.04,105.9,shioaji_kbars_close,3812.4,-66.63999999999987,-0.01717950833195839,1144.0,1144.0,121149600.0,ready
