trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260730-0050-sell-01-dccc7a43bc,2026-07-30,0050,元大台灣50,sell,17,93.5000,1589.50,2.00,2.00,1585.50,1831.77,-246.27,49,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-0056-sell-01-4e7188781f,2026-07-30,0056,元大高股息,sell,60,46.2900,2777.40,4.00,3.00,2770.40,3192.23,-421.83,179,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-00878-sell-01-5bf63bd749,2026-07-30,00878,國泰永續高股息,sell,164,30.7500,5043.00,7.00,5.00,5031.00,5460.75,-429.75,492,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-006208-sell-01-d5957ad5f9,2026-07-30,006208,富邦台50,sell,6,214.4000,1286.40,2.00,1.00,1283.40,1497.33,-213.93,15,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-00881-sell-01-ede058fbac,2026-07-30,00881,國泰台灣5G+,sell,21,46.0400,966.84,1.00,1.00,964.84,1183.98,-219.14,60,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-00919-sell-01-e9d824c32c,2026-07-30,00919,群益台灣精選高息,sell,186,28.2500,5254.50,7.00,7.00,5240.50,5669.72,-429.22,556,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-2330-sell-01-ce782591f3,2026-07-30,2330,台積電,sell,3,2205.0000,6615.00,9.00,20.00,6586.00,7276.20,-690.20,7,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260730-2303-sell-01-ebd934c3c7,2026-07-30,2303,聯電,sell,12,110.0000,1320.00,2.00,4.00,1314.00,1622.33,-308.33,35,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
