mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-07-16,close,2026-07-17T13:55:51,2412,中華電,490,143.0,70169.65,136.0,public_close,66640.0,-3529.649999999994,-0.05030166175832421,21332145.0,21332145.0,2892322324.0,ready
2026-07-16,close,2026-07-17T13:55:51,2881,富邦金,76,114.0,8676.51,125.0,public_close,9500.0,823.4899999999998,0.09491028074652133,26571566.0,26571566.0,3338463816.0,ready
2026-07-16,close,2026-07-17T13:55:51,00713,元大台灣高息低波,406,59.75,24293.5,60.9,public_close,24725.399999999998,431.8999999999978,0.017778418095375215,11180327.0,11180327.0,679867878.0,ready
2026-07-16,close,2026-07-17T13:55:51,006208,富邦台50,93,249.2,23208.6,242.5,public_close,22552.5,-656.0999999999985,-0.028269693130994485,4542882.0,4542882.0,1093028646.0,ready
2026-07-16,close,2026-07-17T13:55:51,2330,台積電,9,2430.0,21901.0,2470.0,public_close,22230.0,329.0,0.015022145107529337,30538604.0,30538604.0,74750491934.0,ready
2026-07-16,close,2026-07-17T13:55:51,2882,國泰金,124,91.5,11362.26,97.3,public_close,12065.199999999999,702.9399999999987,0.061866213235746995,15687813.0,15687813.0,1516554078.0,ready
2026-07-16,close,2026-07-17T13:55:51,00878,國泰永續高股息,656,33.25,21843.0,32.95,public_close,21615.2,-227.79999999999927,-0.010428970379526588,26702607.0,26702607.0,877812956.0,ready
2026-07-16,close,2026-07-17T13:55:51,0056,元大高股息,371,53.6,19913.6,52.65,public_close,19533.149999999998,-380.4500000000007,-0.019105033745781815,43385188.0,43385188.0,2277667033.0,ready
2026-07-16,close,2026-07-17T13:55:51,00919,群益台灣精選高息,646,30.72,19873.12,29.55,public_close,19089.3,-783.8199999999997,-0.039441215068393876,57762322.0,57762322.0,1702789971.0,ready
2026-07-16,close,2026-07-17T13:55:51,00881,國泰台灣5G+,349,56.3,19676.7,53.05,public_close,18514.45,-1162.25,-0.059067323280834694,4577614.0,4577614.0,241695437.0,ready
2026-07-16,close,2026-07-17T13:55:51,2303,聯電,85,135.0,11491.49,160.0,public_close,13600.0,2108.51,0.1834844741630546,88319859.0,88319859.0,14368919803.0,ready
2026-07-16,close,2026-07-17T13:55:51,1301,台塑,157,52.5,8254.23,65.6,public_close,10299.199999999999,2044.9699999999993,0.24774812429505835,122648333.0,122648333.0,8209047390.0,ready
2026-07-16,close,2026-07-17T13:55:51,0050,元大台灣50,119,107.6,12822.4,106.4,public_close,12661.6,-160.79999999999927,-0.012540554030446661,73088988.0,73088988.0,7719935035.0,ready
