trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260818-2412-sell-01-48f29f4a4b,2026-08-18,2412,中華電,sell,9,137.0000,1233.00,2.00,4.00,1227.00,1288.83,-61.83,27,价格跌破建仓成本约 6%，或跌破 60 日趋势且持仓转弱，并已连续观察至少 2 天，建议先减码 25%。,executed
