trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260909-2881-sell-01-659134db7f,2026-09-09,2881,富邦金,sell,6,147.0000,882.00,1.00,3.00,878.00,684.99,193.01,24,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
paper-20260909-2882-sell-01-9cc79b8f86,2026-09-09,2882,國泰金,sell,13,110.5000,1436.50,2.00,4.00,1430.50,1191.20,239.30,50,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
