mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-10,close,2026-09-10,2881,富邦金,24,114.0,2739.94,148.5,shioaji_kbars_close,3564.0,824.06,0.300758410768119,1506.0,1506.0,223641000.0,ready
2026-09-10,close,2026-09-10,00713,元大台灣高息低波,406,59.75,24293.5,63.65,shioaji_kbars_close,25841.899999999998,1548.3999999999978,0.06373721365797426,42.0,42.0,2673300.0,ready
2026-09-10,close,2026-09-10,006208,富邦台50,2,249.2,499.11,249.55,shioaji_kbars_close,499.1,-0.009999999999990905,-2.003566348097795e-05,36.0,36.0,8983800.0,ready
2026-09-10,close,2026-09-10,2330,台積電,7,2422.0,16977.8,2450.0,shioaji_kbars_close,17150.0,172.20000000000073,0.010142656881339205,3180.0,3180.0,7791000000.0,ready
2026-09-10,close,2026-09-10,2882,國泰金,50,91.5,4581.56,110.5,shioaji_kbars_close,5525.0,943.4399999999996,0.20592112730161768,2724.0,2724.0,301002000.0,ready
2026-09-10,close,2026-09-10,00878,國泰永續高股息,492,33.25,16382.25,34.15,shioaji_kbars_close,16801.8,419.5499999999993,0.025610035251567964,628.0,628.0,21446200.0,ready
2026-09-10,close,2026-09-10,0056,元大高股息,154,52.9108,8159.32,55.7,shioaji_kbars_close,8577.800000000001,418.4800000000014,0.051288587774471574,319.0,319.0,17768300.0,ready
2026-09-10,close,2026-09-10,00919,群益台灣精選高息,444,30.4392,13534.17,32.55,shioaji_kbars_close,14452.199999999999,918.0299999999988,0.06783053559989263,2565.0,2565.0,83490750.0,ready
2026-09-10,close,2026-09-10,1301,台塑,125,52.5,6571.84,65.6,shioaji_kbars_close,8200.0,1628.1599999999999,0.24774796708379995,1506.0,1506.0,98793600.0,ready
2026-09-10,close,2026-09-10,0050,元大台灣50,36,107.6,3879.04,109.15,shioaji_kbars_close,3929.4,50.36000000000013,0.012982593631413991,1004.0,1004.0,109586600.0,ready
