mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-07-24,close,2026-07-26T10:14:06,2412,中華電,490,143.0,70169.65,139.0,public_close,68110.0,-2059.649999999994,-0.02935243370887548,15999969.0,15999969.0,2213040170.0,ready
2026-07-24,close,2026-07-26T10:14:06,2881,富邦金,76,114.0,8676.51,127.5,public_close,9690.0,1013.4899999999998,0.11680848636145176,15800513.0,15800513.0,2015442428.0,ready
2026-07-24,close,2026-07-26T10:14:06,00713,元大台灣高息低波,406,59.75,24293.5,61.0,public_close,24766.0,472.5,0.01944964702492436,5458362.0,5458362.0,331607403.0,ready
2026-07-24,close,2026-07-26T10:14:06,006208,富邦台50,69,249.2,17219.28,233.0,public_close,16077.0,-1142.2799999999988,-0.06633726845721766,1940143.0,1940143.0,453138069.0,ready
2026-07-24,close,2026-07-26T10:14:06,2330,台積電,9,2430.0,21901.0,2350.0,public_close,21150.0,-751.0,-0.03429067165882836,24810509.0,24810509.0,58407263735.0,ready
2026-07-24,close,2026-07-26T10:14:06,2882,國泰金,124,91.5,11362.26,97.0,public_close,12028.0,665.7399999999998,0.05859221668928539,11296648.0,11296648.0,1094803285.0,ready
2026-07-24,close,2026-07-26T10:14:06,00878,國泰永續高股息,656,33.25,21843.0,32.61,public_close,21392.16,-450.84000000000015,-0.02064002197500344,18280028.0,18280028.0,596098007.0,ready
2026-07-24,close,2026-07-26T10:14:06,0056,元大高股息,426,53.1288,22664.85,50.2,public_close,21385.2,-1279.6499999999978,-0.056459672135487235,29539419.0,29539419.0,1486087634.0,ready
2026-07-24,close,2026-07-26T10:14:06,00919,群益台灣精選高息,742,30.4392,22617.92,29.49,public_close,21881.579999999998,-736.3400000000001,-0.03255560192979727,35930677.0,35930677.0,1059903043.0,ready
2026-07-24,close,2026-07-26T10:14:06,00881,國泰台灣5G+,261,56.3,14715.24,51.15,public_close,13350.15,-1365.0900000000001,-0.09276709044500804,6648668.0,6648668.0,341851087.0,ready
2026-07-24,close,2026-07-26T10:14:06,2303,聯電,85,135.0,11491.49,128.0,public_close,10880.0,-611.4899999999998,-0.05321242066955632,152268547.0,152268547.0,20106908508.0,ready
2026-07-24,close,2026-07-26T10:14:06,1301,台塑,157,52.5,8254.23,62.7,public_close,9843.9,1589.67,0.19258852733689275,63817125.0,63817125.0,4071365102.0,ready
2026-07-24,close,2026-07-26T10:14:06,0050,元大台灣50,89,107.6,9589.86,101.7,public_close,9051.300000000001,-538.5599999999995,-0.056159318279933125,105138918.0,105138918.0,10708319061.0,ready
