mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-03,close,2026-09-03,2412,中華電,1,143.0,143.21,138.0,shioaji_kbars_close,138.0,-5.210000000000008,-0.036380141051602595,1126.0,1126.0,155388000.0,ready
2026-09-03,close,2026-09-03,2881,富邦金,60,114.0,6849.88,147.0,shioaji_kbars_close,8820.0,1970.12,0.28761379761397277,4186.0,4186.0,615342000.0,ready
2026-09-03,close,2026-09-03,00713,元大台灣高息低波,406,59.75,24293.5,63.1,shioaji_kbars_close,25618.600000000002,1325.1000000000022,0.05454545454545463,61.0,61.0,3849100.0,ready
2026-09-03,close,2026-09-03,006208,富邦台50,2,249.2,499.11,243.8,shioaji_kbars_close,487.6,-11.509999999999991,-0.023061048666626578,18.0,18.0,4388400.0,ready
2026-09-03,close,2026-09-03,2330,台積電,7,2422.0,16977.8,2390.0,shioaji_kbars_close,16730.0,-247.79999999999927,-0.014595530634122165,2965.0,2965.0,7086350000.0,ready
2026-09-03,close,2026-09-03,2882,國泰金,99,91.5,9071.48,112.5,shioaji_kbars_close,11137.5,2066.0200000000004,0.22774894504535098,2186.0,2186.0,245925000.0,ready
2026-09-03,close,2026-09-03,00878,國泰永續高股息,492,33.25,16382.25,33.58,shioaji_kbars_close,16521.36,139.11000000000058,0.008491507576798094,632.0,632.0,21222560.0,ready
2026-09-03,close,2026-09-03,0056,元大高股息,154,52.9108,8159.32,54.5,shioaji_kbars_close,8393.0,233.6800000000003,0.028639641538755718,721.0,721.0,39294500.0,ready
2026-09-03,close,2026-09-03,00919,群益台灣精選高息,556,30.4392,16948.2,32.52,shioaji_kbars_close,18081.120000000003,1132.920000000002,0.0668460367472653,1843.0,1843.0,59934360.0,ready
2026-09-03,close,2026-09-03,1301,台塑,125,52.5,6571.84,65.7,shioaji_kbars_close,8212.5,1640.6599999999999,0.2496500219116716,1949.0,1949.0,128049300.0,ready
2026-09-03,close,2026-09-03,0050,元大台灣50,36,107.6,3879.04,106.2,shioaji_kbars_close,3823.2000000000003,-55.83999999999969,-0.014395314304570124,1398.0,1398.0,148467600.0,ready
