mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-02,close,2026-09-02,2412,中華電,2,143.0,286.41,137.5,shioaji_kbars_close,275.0,-11.410000000000025,-0.03983799448343293,3310.0,3310.0,455125000.0,ready
2026-09-02,close,2026-09-02,2881,富邦金,60,114.0,6849.88,143.5,shioaji_kbars_close,8610.0,1760.12,0.25695632624221154,1562.0,1562.0,224147000.0,ready
2026-09-02,close,2026-09-02,00713,元大台灣高息低波,406,59.75,24293.5,62.8,shioaji_kbars_close,25496.8,1203.2999999999993,0.04953176775680734,100.0,100.0,6280000.0,ready
2026-09-02,close,2026-09-02,006208,富邦台50,2,249.2,499.11,245.2,shioaji_kbars_close,490.4,-8.710000000000036,-0.017451062891947738,21.0,21.0,5149200.0,ready
2026-09-02,close,2026-09-02,2330,台積電,7,2422.0,16977.8,2385.0,shioaji_kbars_close,16695.0,-282.7999999999993,-0.01665704626041061,4057.0,4057.0,9675945000.0,ready
2026-09-02,close,2026-09-02,2882,國泰金,99,91.5,9071.48,109.0,shioaji_kbars_close,10791.0,1719.5200000000004,0.18955231119949562,2158.0,2158.0,235222000.0,ready
2026-09-02,close,2026-09-02,00878,國泰永續高股息,492,33.25,16382.25,33.65,shioaji_kbars_close,16555.8,173.54999999999927,0.010593782905278534,1817.0,1817.0,61142050.0,ready
2026-09-02,close,2026-09-02,0056,元大高股息,154,52.9108,8159.32,55.1,shioaji_kbars_close,8485.4,326.0799999999999,0.039964114656613536,258.0,258.0,14215800.0,ready
2026-09-02,close,2026-09-02,00919,群益台灣精選高息,556,30.4392,16948.2,32.35,shioaji_kbars_close,17986.600000000002,1038.4000000000015,0.06126904332023468,1661.0,1661.0,53733350.0,ready
2026-09-02,close,2026-09-02,1301,台塑,125,52.5,6571.84,66.8,shioaji_kbars_close,8350.0,1778.1599999999999,0.2705726250182597,1852.0,1852.0,123713600.0,ready
2026-09-02,close,2026-09-02,0050,元大台灣50,36,107.6,3879.04,106.8,shioaji_kbars_close,3844.7999999999997,-34.24000000000024,-0.008826926249793825,1363.0,1363.0,145568400.0,ready
