trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260728-0056-sell-01-e4a34f43a4,2026-07-28,0056,元大高股息,sell,107,48.1900,5156.33,7.00,6.00,5143.33,5692.81,-549.48,319,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260728-006208-sell-01-f286bb70e6,2026-07-28,006208,富邦台50,sell,10,222.1000,2221.00,3.00,2.00,2216.00,2495.55,-279.55,28,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260728-00881-sell-01-4da4fb1642,2026-07-28,00881,國泰台灣5G+,sell,37,48.1400,1781.18,3.00,2.00,1776.18,2086.07,-309.89,109,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260728-2303-sell-01-2847f3d8c4,2026-07-28,2303,聯電,sell,22,113.5000,2497.00,4.00,7.00,2486.00,2974.27,-488.27,63,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
