mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-25,close,2026-08-25,2412,中華電,8,143.0,1145.63,136.5,shioaji_kbars_close,1092.0,-53.63000000000011,-0.046812670757574525,496.0,496.0,67704000.0,ready
2026-08-25,close,2026-08-25,2881,富邦金,76,114.0,8676.51,141.5,shioaji_kbars_close,10754.0,2077.49,0.23943843780506213,4603.0,4603.0,651324500.0,ready
2026-08-25,close,2026-08-25,00713,元大台灣高息低波,406,59.75,24293.5,61.65,shioaji_kbars_close,25029.899999999998,736.3999999999978,0.030312635066993138,47.0,47.0,2897550.0,ready
2026-08-25,close,2026-08-25,006208,富邦台50,3,249.2,748.66,239.45,shioaji_kbars_close,718.3499999999999,-30.31000000000006,-0.040485667726337805,26.0,26.0,6225700.0,ready
2026-08-25,close,2026-08-25,2330,台積電,7,2422.0,16977.8,2400.0,shioaji_kbars_close,16800.0,-177.79999999999927,-0.010472499381545269,2997.0,2997.0,7192800000.0,ready
2026-08-25,close,2026-08-25,2882,國泰金,124,91.5,11362.26,103.0,shioaji_kbars_close,12772.0,1409.7399999999998,0.12407214761851953,1680.0,1680.0,173040000.0,ready
2026-08-25,close,2026-08-25,00878,國泰永續高股息,492,33.25,16382.25,32.64,shioaji_kbars_close,16058.880000000001,-323.369999999999,-0.019739046834226007,687.0,687.0,22423680.0,ready
2026-08-25,close,2026-08-25,0056,元大高股息,154,52.9108,8159.32,52.55,shioaji_kbars_close,8092.7,-66.61999999999989,-0.008164896094282354,342.0,342.0,17972100.0,ready
2026-08-25,close,2026-08-25,00919,群益台灣精選高息,556,30.4392,16948.2,31.07,shioaji_kbars_close,17274.920000000002,326.72000000000116,0.019277563399063096,1561.0,1561.0,48500270.0,ready
2026-08-25,close,2026-08-25,00881,國泰台灣5G+,3,56.3,169.15,48.5,shioaji_kbars_close,145.5,-23.650000000000006,-0.13981673071238548,229.0,229.0,11106500.0,ready
2026-08-25,close,2026-08-25,1301,台塑,157,52.5,8254.23,57.8,shioaji_kbars_close,9074.6,820.3700000000008,0.09938782902826804,1001.0,1001.0,57857800.0,ready
2026-08-25,close,2026-08-25,0050,元大台灣50,36,107.6,3879.04,104.4,shioaji_kbars_close,3758.4,-120.63999999999987,-0.03110047846889949,1266.0,1266.0,132170400.0,ready
