mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-07-20,close,2026-07-20T15:17:56,2412,中華電,490,143.0,70169.65,139.0,public_close,68110.0,-2059.649999999994,-0.02935243370887548,26231910.0,26231910.0,3630829854.0,ready
2026-07-20,close,2026-07-20T15:17:56,2881,富邦金,76,114.0,8676.51,123.5,public_close,9386.0,709.4899999999998,0.08177135737756307,26626575.0,26626575.0,3292941355.0,ready
2026-07-20,close,2026-07-20T15:17:56,00713,元大台灣高息低波,406,59.75,24293.5,60.2,public_close,24441.2,147.70000000000073,0.006079815588531942,6373752.0,6373752.0,384275232.0,ready
2026-07-20,close,2026-07-20T15:17:56,006208,富邦台50,93,249.2,23208.6,226.0,public_close,21018.0,-2190.5999999999985,-0.09438742535094743,7475916.0,7475916.0,1697529636.0,ready
2026-07-20,close,2026-07-20T15:17:56,2330,台積電,9,2430.0,21901.0,2320.0,public_close,20880.0,-1021.0,-0.04661887585041779,48542346.0,48542346.0,112957300410.0,ready
2026-07-20,close,2026-07-20T15:17:56,2882,國泰金,124,91.5,11362.26,94.0,public_close,11656.0,293.7399999999998,0.02585225122466831,29681623.0,29681623.0,2804700385.0,ready
2026-07-20,close,2026-07-20T15:17:56,00878,國泰永續高股息,656,33.25,21843.0,31.36,public_close,20572.16,-1270.8400000000001,-0.058180652840727015,62783112.0,62783112.0,1973387603.0,ready
2026-07-20,close,2026-07-20T15:17:56,0056,元大高股息,371,53.6,19913.6,49.95,public_close,18531.45,-1382.1499999999978,-0.06940733970753646,166201337.0,166201337.0,8291600176.0,ready
2026-07-20,close,2026-07-20T15:17:56,00919,群益台灣精選高息,646,30.72,19873.12,28.55,public_close,18443.3,-1429.8199999999997,-0.07194743452462421,108186430.0,108186430.0,3099851926.0,ready
2026-07-20,close,2026-07-20T15:17:56,00881,國泰台灣5G+,349,56.3,19676.7,48.85,public_close,17048.65,-2628.0499999999993,-0.1335615220031814,18607163.0,18607163.0,913354154.0,ready
2026-07-20,close,2026-07-20T15:17:56,2303,聯電,85,135.0,11491.49,130.0,public_close,11050.0,-441.4899999999998,-0.03841886474251814,297589744.0,297589744.0,39091767011.0,ready
2026-07-20,close,2026-07-20T15:17:56,1301,台塑,157,52.5,8254.23,60.6,public_close,9514.2,1259.9700000000012,0.1526453709189108,46496573.0,46496573.0,2849523660.0,ready
2026-07-20,close,2026-07-20T15:17:56,0050,元大台灣50,119,107.6,12822.4,99.2,public_close,11804.800000000001,-1017.5999999999985,-0.0793611180434239,373784717.0,373784717.0,37210773781.0,ready
