mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-06-29,close,2026-07-01T23:00:39,2412,中華電,654,143.0,93655.0,142.0,public_close,92868.0,-787.0,-0.008403181890982863,23755.0,23755.0,3387008000.0,ready
2026-06-29,close,2026-07-01T23:00:39,2881,富邦金,76,114.0,8676.51,128.5,public_close,9766.0,1089.4899999999998,0.1255677686074239,30532.0,30532.0,3968297000.0,ready
2026-06-29,close,2026-07-01T23:00:39,00713,元大台灣高息低波,406,59.75,24293.5,60.0,public_close,24360.0,66.5,0.002737357729433799,5092.0,5092.0,305667450.0,ready
2026-06-29,close,2026-07-01T23:00:39,006208,富邦台50,93,249.2,23208.6,242.75,public_close,22575.75,-632.8499999999985,-0.027267909309480046,3846.0,3846.0,931533900.0,ready
2026-06-29,close,2026-07-01T23:00:39,2330,台積電,9,2430.0,21901.0,2370.0,public_close,21330.0,-571.0,-0.026071868864435414,33212.0,33212.0,78656995000.0,ready
2026-06-29,close,2026-07-01T23:00:39,2882,國泰金,124,91.5,11362.26,101.5,public_close,12586.0,1223.7399999999998,0.107702164886211,47612.0,47612.0,4875078500.0,ready
2026-06-29,close,2026-07-01T23:00:39,00878,國泰永續高股息,656,33.25,21843.0,32.9,public_close,21582.399999999998,-260.6000000000022,-0.011930595614155664,37372.0,37372.0,1232292890.0,ready
2026-06-29,close,2026-07-01T23:00:39,0056,元大高股息,371,53.6,19913.6,51.8,public_close,19217.8,-695.7999999999993,-0.03494094488188973,35184.0,35184.0,1826703150.0,ready
2026-06-29,close,2026-07-01T23:00:39,00919,群益台灣精選高息,646,30.72,19873.12,29.46,public_close,19031.16,-841.9599999999991,-0.042366774819454577,101707.0,101707.0,3009881460.0,ready
2026-06-29,close,2026-07-01T23:00:39,00881,國泰台灣5G+,349,56.3,19676.7,53.0,public_close,18497.0,-1179.7000000000007,-0.059954158979910285,8272.0,8272.0,439720200.0,ready
2026-06-29,close,2026-07-01T23:00:39,2303,聯電,107,135.0,14465.76,164.0,public_close,17548.0,3082.24,0.21307141830087045,220705.0,220705.0,36161774500.0,ready
2026-06-29,close,2026-07-01T23:00:39,2454,聯發科,4,4455.0,17845.0,3910.0,public_close,15640.0,-2205.0,-0.12356402353600449,9855.0,9855.0,38648765000.0,ready
2026-06-29,close,2026-07-01T23:00:39,2317,鴻海,4,312.0,1249.76,246.5,public_close,986.0,-263.76,-0.2110485213160927,47046.0,47046.0,11697672500.0,ready
2026-06-29,close,2026-07-01T23:00:39,1301,台塑,157,52.5,8254.23,53.2,public_close,8352.4,98.17000000000007,0.011893295922212015,21432.0,21432.0,1135297300.0,ready
2026-06-29,close,2026-07-01T23:00:39,0050,元大台灣50,119,107.6,12822.4,104.45,public_close,12429.550000000001,-392.84999999999854,-0.03063779011729462,101180.0,101180.0,10562063350.0,ready
