mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-09-16,close,2026-09-16,2881,富邦金,9,114.0,1027.48,153.0,shioaji_kbars_close,1377.0,349.52,0.3401720714758438,4321.0,4321.0,661113000.0,ready
2026-09-16,close,2026-09-16,00713,元大台灣高息低波,406,59.75,24293.5,64.4,shioaji_kbars_close,26146.4,1852.9000000000015,0.07627143062959234,58.0,58.0,3735200.0,ready
2026-09-16,close,2026-09-16,006208,富邦台50,2,249.2,499.11,244.6,shioaji_kbars_close,489.2,-9.910000000000025,-0.019855342509667258,19.0,19.0,4647400.0,ready
2026-09-16,close,2026-09-16,2330,台積電,7,2422.0,16977.8,2380.0,shioaji_kbars_close,16660.0,-317.7999999999993,-0.01871856188669906,3127.0,3127.0,7442260000.0,ready
2026-09-16,close,2026-09-16,2882,國泰金,40,91.5,3665.25,112.5,shioaji_kbars_close,4500.0,834.75,0.22774708410067526,5954.0,5954.0,669825000.0,ready
2026-09-16,close,2026-09-16,00878,國泰永續高股息,492,33.25,16382.25,34.47,shioaji_kbars_close,16959.239999999998,576.989999999998,0.03522043675319312,139.0,139.0,4791330.0,ready
2026-09-16,close,2026-09-16,0056,元大高股息,154,52.9108,8159.32,55.55,shioaji_kbars_close,8554.699999999999,395.3799999999992,0.04845746949500684,316.0,316.0,17553800.0,ready
2026-09-16,close,2026-09-16,00919,群益台灣精選高息,444,30.4392,13534.17,31.99,shioaji_kbars_close,14203.56,669.3899999999994,0.04945925756806656,800.0,800.0,25592000.0,ready
2026-09-16,close,2026-09-16,1301,台塑,125,52.5,6571.84,62.4,shioaji_kbars_close,7800.0,1228.1599999999999,0.18688221259190727,1028.0,1028.0,64147200.0,ready
2026-09-16,close,2026-09-16,0050,元大台灣50,36,107.6,3879.04,106.9,shioaji_kbars_close,3848.4,-30.639999999999873,-0.007898861573997657,1153.0,1153.0,123255700.0,ready
