mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-12,close,2026-08-12,2412,中華電,115,143.0,16468.39,136.0,shioaji_kbars_close,15640.0,-828.3899999999994,-0.050301820639418876,1219.0,1219.0,165784000.0,ready
2026-08-12,close,2026-08-12,2881,富邦金,76,114.0,8676.51,127.0,shioaji_kbars_close,9652.0,975.4899999999998,0.11242884523846566,1315.0,1315.0,167005000.0,ready
2026-08-12,close,2026-08-12,00713,元大台灣高息低波,406,59.75,24293.5,61.2,shioaji_kbars_close,24847.2,553.7000000000007,0.022792104884022505,38.0,38.0,2325600.0,ready
2026-08-12,close,2026-08-12,006208,富邦台50,8,249.2,1996.44,240.9,shioaji_kbars_close,1927.2,-69.24000000000001,-0.03468173348560438,60.0,60.0,14454000.0,ready
2026-08-12,close,2026-08-12,2330,台積電,7,2422.0,16977.8,2415.0,shioaji_kbars_close,16905.0,-72.79999999999927,-0.0042879525026799275,2627.0,2627.0,6344205000.0,ready
2026-08-12,close,2026-08-12,2882,國泰金,124,91.5,11362.26,99.7,shioaji_kbars_close,12362.800000000001,1000.5400000000009,0.08805818560744084,2386.0,2386.0,237884200.0,ready
2026-08-12,close,2026-08-12,00878,國泰永續高股息,492,33.25,16382.25,33.52,shioaji_kbars_close,16491.84,109.59000000000015,0.006689557295243336,774.0,774.0,25944480.0,ready
2026-08-12,close,2026-08-12,0056,元大高股息,154,52.9108,8159.32,52.7,shioaji_kbars_close,8115.8,-43.51999999999953,-0.005333777814817844,517.0,517.0,27245900.0,ready
2026-08-12,close,2026-08-12,00919,群益台灣精選高息,556,30.4392,16948.2,30.19,shioaji_kbars_close,16785.64,-162.5600000000013,-0.009591579046742503,586.0,586.0,17691340.0,ready
2026-08-12,close,2026-08-12,00881,國泰台灣5G+,13,56.3,732.95,54.15,shioaji_kbars_close,703.9499999999999,-29.000000000000114,-0.03956613684425965,674.0,674.0,36497100.0,ready
2026-08-12,close,2026-08-12,2303,聯電,3,135.0,405.58,123.0,shioaji_kbars_close,369.0,-36.579999999999984,-0.09019182405444053,4715.0,4715.0,579945000.0,ready
2026-08-12,close,2026-08-12,1301,台塑,157,52.5,8254.23,56.2,shioaji_kbars_close,8823.4,569.1700000000001,0.06895494794790066,1227.0,1227.0,68957400.0,ready
2026-08-12,close,2026-08-12,0050,元大台灣50,49,107.6,5279.81,105.2,shioaji_kbars_close,5154.8,-125.01000000000022,-0.023676988376475708,1468.0,1468.0,154433600.0,ready
