trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260624-2317-sell-01-610bb7d8eb,2026-06-24,2317,鴻海,sell,3,256.0000,768.00,1.00,2.00,765.00,937.32,-172.32,8,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260624-2881-sell-01-98dbd33e98,2026-06-24,2881,富邦金,sell,24,134.5000,3228.00,5.00,10.00,3213.00,2739.95,473.05,96,持仓获利超过约 8% 且 RSI 偏热，并已连续观察至少 2 天，建议分批获利了结 20%。,executed
