trade_id,trade_date,symbol,name,action,shares,trade_price,gross_amount,fee,tax,net_amount,realized_cost,realized_pnl,remaining_shares,reason,status
paper-20260729-0050-sell-01-e3cc1f58e3,2026-07-29,0050,元大台灣50,sell,23,93.7000,2155.10,3.00,2.00,2150.10,2478.28,-328.18,66,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260729-0056-sell-01-55a76e6906,2026-07-29,0056,元大高股息,sell,80,46.7300,3738.40,5.00,5.00,3728.40,4256.31,-527.91,239,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260729-006208-sell-01-73518bc464,2026-07-29,006208,富邦台50,sell,7,214.0500,1498.35,2.00,1.00,1495.35,1746.88,-251.53,21,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260729-00881-sell-01-ed559f4f44,2026-07-29,00881,國泰台灣5G+,sell,28,46.0700,1289.96,2.00,1.00,1286.96,1578.65,-291.69,81,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
paper-20260729-2303-sell-01-31b1ba9590,2026-07-29,2303,聯電,sell,16,102.5000,1640.00,2.00,5.00,1633.00,2163.10,-530.10,47,模拟盘连续收盘亏损超过约 6%，已连续观察至少 2 天，建议先减码 25%。,executed
