mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-08-17,close,2026-08-17,2412,中華電,48,143.0,6873.77,136.0,shioaji_kbars_close,6528.0,-345.77000000000044,-0.05030281781322337,665.0,665.0,90440000.0,ready
2026-08-17,close,2026-08-17,2881,富邦金,76,114.0,8676.51,125.5,shioaji_kbars_close,9538.0,861.4899999999998,0.09928992186950741,1433.0,1433.0,179841500.0,ready
2026-08-17,close,2026-08-17,00713,元大台灣高息低波,406,59.75,24293.5,60.65,shioaji_kbars_close,24623.899999999998,330.3999999999978,0.013600345771502575,84.0,84.0,5094600.0,ready
2026-08-17,close,2026-08-17,006208,富邦台50,8,249.2,1996.44,244.05,shioaji_kbars_close,1952.4,-44.039999999999964,-0.02205926549257677,39.0,39.0,9517950.0,ready
2026-08-17,close,2026-08-17,2330,台積電,7,2422.0,16977.8,2400.0,shioaji_kbars_close,16800.0,-177.79999999999927,-0.010472499381545269,2610.0,2610.0,6264000000.0,ready
2026-08-17,close,2026-08-17,2882,國泰金,124,91.5,11362.26,98.1,shioaji_kbars_close,12164.4,802.1399999999994,0.07059687069297828,1897.0,1897.0,186095700.0,ready
2026-08-17,close,2026-08-17,00878,國泰永續高股息,492,33.25,16382.25,33.75,shioaji_kbars_close,16605.0,222.75,0.013597033374536464,4148.0,4148.0,139995000.0,ready
2026-08-17,close,2026-08-17,0056,元大高股息,154,52.9108,8159.32,53.0,shioaji_kbars_close,8162.0,2.680000000000291,0.00032845874411106455,586.0,586.0,31058000.0,ready
2026-08-17,close,2026-08-17,00919,群益台灣精選高息,556,30.4392,16948.2,30.34,shioaji_kbars_close,16869.04,-79.15999999999985,-0.0046707024934801245,804.0,804.0,24393360.0,ready
2026-08-17,close,2026-08-17,00881,國泰台灣5G+,13,56.3,732.95,55.15,shioaji_kbars_close,716.9499999999999,-16.000000000000114,-0.021829592741660568,6588.0,6588.0,363328200.0,ready
2026-08-17,close,2026-08-17,1301,台塑,157,52.5,8254.23,59.1,shioaji_kbars_close,9278.7,1024.4700000000012,0.12411454490606649,1162.0,1162.0,68674200.0,ready
2026-08-17,close,2026-08-17,0050,元大台灣50,49,107.6,5279.81,106.45,shioaji_kbars_close,5216.05,-63.76000000000022,-0.012076192135701894,1153.0,1153.0,122736850.0,ready
